CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50088649,J & J PIZZERIA CAFE BAR,Queens,4013,82ND ST,11373,7184339642,Spanish,2/10/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,13,A,2/10/2020,10/26/2020,Cycle Inspection / Re-inspection,40.74724224,-73.88385789,404,21,26901,4458601,4014930035,QN29
50076899,JAMAICA POOLS AND PIZZA,Queens,17903,JAMAICA AVE,11432,7182972380,Pizza,1/28/2019,Violations were cited in the following area(s).,04O,Live animals other than fish in tank or service animal present in facility's food and/or non-food areas.,Y,32,,,10/26/2020,Pre-permit (Operational) / Initial Inspection,40.70811297,-73.7821755,412,27,46800,4211564,4098950009,QN61
50056319,TUNG THONG 181,Manhattan,812,WEST  181 STREET,10033,2125685888,Thai,2/5/2020,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,22,Z,2/5/2020,10/26/2020,Cycle Inspection / Re-inspection,40.85104719,-73.93882876,112,10,26500,1064299,1021770105,MN36
41517331,FIVE GUYS FAMOUS BURGERS AND FRIES,Manhattan,316,WEST   34 STREET,10001,2125646115,Hamburgers,9/14/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12,A,9/14/2018,10/26/2020,Cycle Inspection / Re-inspection,40.75249396,-73.99422149,104,3,10300,1013552,1007570022,MN13
41022989,MULBERRY STREET BAR,Manhattan,176 1\2,MULBERRY STREET,,2122269345,Italian,2/22/2017,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Y,8,A,2/22/2017,10/26/2020,Cycle Inspection / Re-inspection,0,0,,,,,1,
41650782,BLUE RIBBON SUSHI IZAKAYA,Manhattan,187,ORCHARD STREET,10002,2124660404,Japanese,1/25/2017,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,13,A,1/25/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.72204035,-73.98822461,103,1,3001,1087667,1004177501,MN27
41164203,U & I RESTAURANT,Brooklyn,4409,18 AVENUE,11204,7184357332,American,2/22/2017,Violations were cited in the following area(s).,09B,Thawing procedures improper.,N,13,A,2/22/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.63063494,-73.97736426,312,44,47600,3128729,3054390043,BK88
50073378,CAFE PHIL,Brooklyn,232,TAAFFE PLACE,11205,3475297500,CafÃ©/Coffee/Tea,3/22/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,5,A,3/22/2018,10/26/2020,Pre-permit (Operational) / Re-inspection,40.69167671,-73.95968484,303,33,19300,3329876,3019240036,BK69
50086042,SONEROS NIGHT CLUB BAR,Queens,9202,CORONA AVE,11373,9177498127,Spanish,8/30/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,13,A,8/30/2019,10/26/2020,Pre-permit (Operational) / Re-inspection,40.74243202,-73.8722172,404,25,46100,4046002,4018620001,QN29
41664674,MORNING GLORY BAKERY,Queens,9305,63RD DR,11374,7188300888,Bakery,12/31/2018,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Y,12,A,12/31/2018,10/26/2020,Cycle Inspection / Re-inspection,40.7281301,-73.8636072,406,29,69300,4072417,4030930035,QN18
41450589,LA PERLA DEL ULUA RESTAURANT,Brooklyn,354,MELROSE STREET,11237,7183669407,Spanish,3/3/2018,No violations were recorded at the time of this inspection.,,,,,,,10/26/2020,Administrative Miscellaneous / Initial Inspection,40.70368331,-73.9280255,304,34,42700,3426098,3031650027,BK77
41715982,MUI KITCHEN & BAR,Manhattan,10,WEST   32 STREET,10001,2122441900,Korean,11/22/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,7,A,11/22/2016,10/26/2020,Cycle Inspection / Re-inspection,40.74743743,-73.98620265,105,4,7600,1015825,1008330051,MN17
50077403,TWISTED MEXICAN GRILL,Queens,18-23,ASTORIA BOULEVARD,11102,7182781110,Mexican,8/6/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,12,A,8/6/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.77226072,-73.9271857,401,22,8300,4006116,4005410001,QN71
50037942,THE EVERGREEN,Brooklyn,109,MOFFAT STREET,11207,7184847399,American,6/23/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,39,C,6/23/2017,10/26/2020,Cycle Inspection / Re-inspection,40.6857293,-73.90819566,304,37,40300,3079923,3034390040,BK78
50037669,NEW YUMMY TACO,Brooklyn,1106,8 AVENUE,11215,7188321880,Tex-Mex,2/5/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,17,,,10/26/2020,Cycle Inspection / Initial Inspection,40.66443198,-73.98032648,306,39,15100,3026290,3010960038,BK37
40711333,WEST CUISINE-ENCHANTMENT BY MARIA,Brooklyn,916,CLARKSON AVENUE,11203,7184851589,Caribbean,5/5/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Y,7,A,5/5/2018,10/26/2020,Cycle Inspection / Initial Inspection,40.65682136,-73.92741671,317,41,86600,3100917,3046400009,BK96
41614214,OUR VILLAGE ROTI SHOP,Queens,211-61,JAMAICA AVENUE,11428,7187401011,Caribbean,9/1/2018,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,7,A,9/1/2018,10/26/2020,Cycle Inspection / Re-inspection,40.71552442,-73.74763278,413,23,54200,4224640,4105460072,QN34
41328070,VILLABATE-ALBA PASTICCERIA,Brooklyn,7001,18 AVENUE,11204,7183318430,Bakery,4/5/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,10,A,4/5/2017,10/26/2020,Cycle Inspection / Initial Inspection,40.61616373,-73.99315637,311,47,26000,3157322,3061720010,BK28
41293756,STARLIGHT GRILL RESTAURANT & SWEETS,Queens,8002,ASTORIA BOULEVARD,11370,7185058800,Pakistani,11/4/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,39,,,10/26/2020,Cycle Inspection / Initial Inspection,40.76528574,-73.88883339,403,22,30904,4022743,4010330061,QN28
41600842,BIEN CUIT,Brooklyn,120,SMITH STREET,11201,7188520200,Bakery,6/27/2017,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,25,,,10/26/2020,Cycle Inspection / Initial Inspection,40.68762108,-73.98986774,302,33,4300,3001044,3001870026,BK38
41012907,TOLOACHE MEXICAN BISTRO,Manhattan,251,WEST   50 STREET,10019,2125811818,Mexican,5/29/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,41,,,10/26/2020,Cycle Inspection / Initial Inspection,40.76184453,-73.9850409,105,3,13100,1024814,1010220101,MN17
50064379,THE LITTLE CUPCAKE PASTRY SHOP,Bronx,2009,BRONXDALE AVE,10462,9178475373,Bakery,9/27/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,9,A,9/27/2019,10/26/2020,Cycle Inspection / Re-inspection,40.85003523,-73.86562264,211,15,23000,2000000,2042600031,BX37
50058844,FRIENDS AND LOVERS,Brooklyn,641,CLASSON AVENUE,11238,2129201988,American,12/15/2018,Violations were cited in the following area(s).,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",N,,,,10/26/2020,Administrative Miscellaneous / Initial Inspection,40.67858928,-73.95871935,308,35,30500,3027755,3011340004,BK61
40549885,MONTEZUMA RESTAURANT,Bronx,119,WEST KINGSBRIDGE ROAD,10468,7186016400,Mexican,3/18/2019,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,13,A,3/18/2019,10/26/2020,Cycle Inspection / Re-inspection,40.86862105,-73.90216801,208,14,26701,2015261,2032480057,BX28
41605705,BAGELS FOR YOU,Queens,113-29,QUEENS BOULEVARD,11375,7187939200,Bagels/Pretzels,5/18/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,17,,,10/26/2020,Cycle Inspection / Initial Inspection,40.71727827,-73.83510937,406,29,75701,4052736,4022640042,QN17
41711477,AUX EPICES,Manhattan,121,BAXTER STREET,10013,2122748585,Asian,12/19/2018,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,42,,,10/26/2020,Cycle Inspection / Re-inspection,40.7181077,-73.99894663,102,1,4100,1079544,1002060005,MN24
50058932,COCOA GRINDER,Brooklyn,8511,3 AVENUE,11209,3475174561,American,3/19/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,13,A,3/19/2018,10/26/2020,Cycle Inspection / Initial Inspection,40.62412516,-74.03077482,310,43,6200,3153101,3060340007,BK31
50070043,TACOS Y MAS,Queens,1831,MOTT AVE,11691,9177330149,Spanish,12/3/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,15,B,12/3/2019,10/26/2020,Cycle Inspection / Re-inspection,40.60309369,-73.75075672,414,31,101001,4298248,4155600030,QN15
50055556,SALLY ROOTS,Brooklyn,195,WYCKOFF AVENUE,11237,3474250888,Caribbean,9/25/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,12,A,9/25/2018,10/26/2020,Cycle Inspection / Re-inspection,40.70261327,-73.91649996,304,37,44300,3074871,3032810002,BK77
50051092,LEE LEE'S,Manhattan,283,WEST  118 STREET,10026,9174936633,Bakery,9/8/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,11,A,9/8/2017,10/26/2020,Cycle Inspection / Re-inspection,40.8054613,-73.95377474,110,9,22000,1058408,1019240001,MN11
50000060,ATLAS STEAKHOUSE,Brooklyn,943,CONEY ISLAND AVENUE,11230,9178039946,Russian,2/13/2020,Violations were cited in the following area(s).,02C,Hot food item that has been cooked and refrigerated is being held for service without first being reheated to 1 65Âº F or above within 2 hours.,Y,13,A,2/13/2020,10/26/2020,Cycle Inspection / Re-inspection,40.63434897,-73.96736135,314,40,52600,3120095,3051977501,BK42
50044072,AVP COFFEE SHOP,Brooklyn,401,AVENUE P,11223,3476735506,Mexican,8/15/2017,Violations were cited in the following area(s).,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Y,61,,,10/26/2020,Cycle Inspection / Initial Inspection,40.60885953,-73.97260326,312,44,43800,3174726,3066080052,BK46
50066469,DARBAR'S CHICKEN & RIBS,Queens,12609,LIBERTY AVE,11419,7185294900,American,5/8/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,11,A,5/8/2019,10/26/2020,Cycle Inspection / Re-inspection,40.68858339,-73.81812134,410,28,15802,4203952,4095630025,QN55
50003427,SHOCHU AND TAPAS AYA,Manhattan,247,EAST   50 STREET,10022,2127150770,Japanese,10/30/2019,Violations were cited in the following area(s).,09B,Thawing procedures improper.,N,23,B,10/30/2019,10/26/2020,Cycle Inspection / Re-inspection,40.75536936,-73.96968408,106,4,9800,1038456,1013240120,MN19
41286021,DUNKIN',Bronx,2241,SOUTHERN BOULEVARD,10460,7182204019,Donuts,3/12/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,17,,,10/26/2020,Cycle Inspection / Initial Inspection,40.84867638,-73.88300056,206,15,39300,2102581,2031120038,BX06
50075794,CROWN FRIED CHICKEN,Brooklyn,1519,FULTON STREET,11216,3477257559,Chicken,6/26/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,28,C,6/26/2019,10/26/2020,Cycle Inspection / Re-inspection,40.67990152,-73.94053306,303,36,26900,3053619,3018570001,BK75
41346788,PRET A MANGER,Manhattan,757,3 AVENUE,10017,6466881050,Sandwiches,5/30/2019,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,N,4,A,5/30/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.75402777,-73.97205606,106,4,9000,1037986,1013210001,MN19
41074207,SMALLS JAZZ CLUB,Manhattan,183,WEST   10 STREET,10014,6468230596,American,4/4/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,31,,,10/26/2020,Cycle Inspection / Initial Inspection,40.73427983,-74.00280367,102,3,7300,1078129,1006110001,MN23
41352974,SAKURA 6 JAPANESE CUISINE,Brooklyn,837,MANHATTAN AVENUE,11222,7183497888,Japanese,1/2/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,72,,,10/26/2020,Cycle Inspection / Initial Inspection,40.72870959,-73.9536117,301,33,56100,3065102,3025730013,BK76
